ds,y,temp,daylight
2021-01-16,185.0,-5.4,8.598888888888888
2021-01-17,156.0,-4.9,8.638333333333334
2021-01-18,235.0,-1.7,8.678888888888888
2021-01-19,254.0,1.2,8.720555555555556
2021-01-20,274.0,3.6,8.763055555555555
2021-01-21,270.0,1.8,8.806666666666667
2021-01-22,258.0,6.1,8.85138888888889
2021-01-23,142.0,1.6,8.896666666666667
2021-01-24,175.0,0.1,8.943333333333333
2021-01-25,237.0,-0.7,8.990555555555556
2021-01-26,317.0,-1.4,9.038611111111111
2021-01-27,276.0,-1.2,9.0875
2021-01-28,262.0,0.6,9.137222222222222
2021-01-29,383.0,0.6,9.1875
2021-01-30,157.0,0.5,9.238611111111112
2021-01-31,159.0,-4.2,9.290555555555555
2021-02-01,289.0,-3.4,9.342777777777778
2021-02-02,270.0,3.0,9.395833333333334
2021-02-03,238.0,7.6,9.449722222222222
2021-02-04,206.0,6.4,9.50388888888889
2021-02-05,265.0,1.9,9.55861111111111
2021-02-06,196.0,-0.2,9.613888888888889
2021-02-07,240.0,-4.9,9.669722222222223
2021-02-08,332.0,-7.8,9.726111111111111
2021-02-09,261.0,-8.8,9.782777777777778
2021-02-10,261.0,-10.5,9.84
2021-02-11,241.0,-7.9,9.8975
2021-02-12,266.0,-10.4,9.955555555555556
2021-02-13,191.0,-8.7,10.01388888888889
2021-02-14,185.0,-9.8,10.0725
2021-02-15,307.0,-9.7,10.131666666666666
2021-02-16,266.0,-2.2,10.190833333333334
2021-02-17,318.0,2.6,10.250555555555556
2021-02-18,255.0,5.2,10.310277777777777
2021-02-19,243.0,5.2,10.370555555555555
2021-02-20,202.0,2.4,10.430833333333334
2021-02-21,126.0,1.9,10.491388888888888
2021-02-22,253.0,2.7,10.552222222222222
2021-02-23,235.0,1.7,10.613333333333333
2021-02-24,246.0,1.9,10.674444444444445
2021-02-25,259.0,3.2,10.735833333333334
2021-02-26,272.0,5.2,10.797222222222222
2021-02-27,137.0,2.7,10.858888888888888
2021-02-28,188.0,3.8,10.920833333333333
2021-03-01,201.0,1.2,10.982777777777779
2021-03-02,207.0,0.3,11.044722222222223
2021-03-03,193.0,0.9,11.106944444444444
2021-03-04,178.0,4.8,11.169166666666667
2021-03-05,218.0,0.3,11.231666666666667
2021-03-06,123.0,0.0,11.294166666666667
2021-03-07,107.0,0.3,11.356666666666667
2021-03-08,230.0,-0.2,11.419444444444444
2021-03-09,166.0,-1.1,11.481944444444444
2021-03-10,207.0,0.3,11.544722222222223
2021-03-11,203.0,5.5,11.607777777777779
2021-03-12,233.0,5.6,11.670555555555556
2021-03-13,123.0,6.4,11.733333333333333
2021-03-14,128.0,4.0,11.796388888888888
2021-03-15,195.0,2.9,11.859444444444444
2021-03-16,194.0,2.4,11.922222222222222
2021-03-17,216.0,0.8,11.985277777777778
2021-03-18,238.0,1.1,12.048333333333334
2021-03-19,245.0,-0.3,12.11138888888889
2021-03-20,164.0,-3.2,12.174166666666666
2021-03-21,126.0,1.3,12.237222222222222
2021-03-22,279.0,2.8,12.3
2021-03-23,178.0,3.0,12.363055555555556
2021-03-24,191.0,5.8,12.425833333333333
2021-03-25,248.0,7.9,12.488611111111112
2021-03-26,252.0,10.8,12.551388888888889
2021-03-27,146.0,7.1,12.614166666666666
2021-03-28,125.0,5.2,12.676944444444445
2021-03-29,227.0,11.1,12.739444444444445
2021-03-30,278.0,13.6,12.801944444444445
2021-03-31,284.0,14.1,12.864444444444445
2021-04-01,288.0,14.3,12.926666666666666
2021-04-02,124.0,6.2,12.989166666666666
2021-04-03,112.0,3.7,13.051388888888889
2021-04-04,142.0,3.9,13.113333333333333
2021-04-05,121.0,3.4,13.175555555555556
2021-04-06,226.0,-0.6,13.2375
2021-04-07,224.0,1.1,13.299166666666666
2021-04-08,236.0,2.3,13.360833333333334
2021-04-09,240.0,5.5,13.4225
2021-04-10,162.0,8.8,13.483888888888888
2021-04-11,153.0,10.9,13.545
2021-04-12,316.0,3.5,13.606111111111112
2021-04-13,248.0,3.1,13.666944444444445
2021-04-14,289.0,2.9,13.727777777777778
2021-04-15,260.0,1.6,13.788055555555555
2021-04-16,226.0,1.9,13.848611111111111
2021-04-17,149.0,3.0,13.908611111111112
2021-04-18,140.0,6.5,13.968333333333334
2021-04-19,304.0,7.5,14.028055555555556
2021-04-20,286.0,9.5,14.087222222222222
2021-04-21,292.0,9.9,14.14638888888889
2021-04-22,274.0,6.2,14.205
2021-04-23,302.0,5.8,14.26361111111111
2021-04-24,209.0,6.8,14.321666666666667
2021-04-25,183.0,5.9,14.379444444444445
2021-04-26,286.0,4.2,14.436944444444444
2021-04-27,305.0,6.2,14.49388888888889
2021-04-28,331.0,10.1,14.550555555555556
2021-04-29,309.0,12.3,14.606944444444444
2021-04-30,312.0,10.4,14.662777777777778
2021-05-01,193.0,8.9,14.718333333333334
2021-05-02,172.0,7.0,14.773333333333333
2021-05-03,251.0,6.5,14.827777777777778
2021-05-04,299.0,10.1,14.881666666666666
2021-05-05,278.0,8.7,14.935277777777777
2021-05-06,271.0,6.6,14.988333333333333
2021-05-07,312.0,6.7,15.040833333333333
2021-05-08,175.0,7.8,15.0925
2021-05-09,263.0,15.2,15.143888888888888
2021-05-10,378.0,18.6,15.194444444444445
2021-05-11,343.0,20.1,15.244166666666667
2021-05-12,311.0,13.8,15.293611111111112
2021-05-13,353.0,9.7,15.341944444444444
2021-05-14,378.0,10.4,15.389722222222222
2021-05-15,241.0,11.1,15.436944444444444
2021-05-16,201.0,11.2,15.483055555555556
2021-05-17,322.0,11.0,15.528333333333334
2021-05-18,305.0,11.4,15.573055555555555
2021-05-19,324.0,9.8,15.616666666666667
2021-05-20,345.0,10.1,15.659444444444444
2021-05-21,338.0,11.7,15.70111111111111
2021-05-22,253.0,12.1,15.741944444444444
2021-05-23,197.0,10.6,15.781666666666666
2021-05-24,301.0,12.0,15.820555555555556
2021-05-25,323.0,10.3,15.858333333333333
2021-05-26,313.0,9.6,15.895
2021-05-27,298.0,10.9,15.930555555555555
2021-05-28,334.0,10.8,15.965
2021-05-29,223.0,10.1,15.998055555555556
2021-05-30,204.0,9.7,16.030277777777776
2021-05-31,312.0,11.6,16.06111111111111
2021-06-01,333.0,13.8,16.090555555555557
2021-06-02,325.0,16.5,16.11888888888889
2021-06-03,341.0,17.4,16.145833333333332
2021-06-04,373.0,19.9,16.171388888888888
2021-06-05,240.0,20.4,16.195833333333333
2021-06-06,235.0,18.6,16.218611111111112
2021-06-07,357.0,19.3,16.240277777777777
2021-06-08,329.0,20.1,16.260277777777777
2021-06-09,348.0,17.1,16.279166666666665
2021-06-10,369.0,18.1,16.29611111111111
2021-06-11,354.0,19.3,16.311944444444446
2021-06-12,219.0,18.6,16.32611111111111
2021-06-13,220.0,13.2,16.33888888888889
2021-06-14,351.0,15.6,16.35
2021-06-15,329.0,19.4,16.35972222222222
2021-06-16,324.0,22.1,16.36777777777778
2021-06-17,368.0,23.3,16.374444444444446
2021-06-18,393.0,24.2,16.379444444444445
2021-06-19,275.0,25.1,16.38277777777778
2021-06-20,244.0,25.7,16.384722222222223
2021-06-21,346.0,25.3,16.384722222222223
2021-06-22,347.0,18.8,16.38361111111111
2021-06-23,321.0,17.4,16.380555555555556
2021-06-24,366.0,18.4,16.37638888888889
2021-06-25,362.0,17.0,16.370277777777776
2021-06-26,268.0,17.9,16.36277777777778
2021-06-27,219.0,19.1,16.35361111111111
2021-06-28,347.0,21.0,16.343055555555555
2021-06-29,354.0,20.8,16.33111111111111
2021-06-30,341.0,17.6,16.3175
2021-07-01,300.0,16.1,16.302222222222223
2021-07-02,325.0,14.2,16.285833333333333
2021-07-03,264.0,16.9,16.267777777777777
2021-07-04,211.0,18.6,16.248333333333335
2021-07-05,207.0,19.0,16.227222222222224
2021-07-06,214.0,21.7,16.205
2021-07-07,308.0,18.6,16.18138888888889
2021-07-08,321.0,18.6,16.156388888888888
2021-07-09,276.0,18.2,16.13
2021-07-10,261.0,17.7,16.1025
2021-07-11,233.0,18.2,16.073611111111113
2021-07-12,308.0,18.1,16.043333333333333
2021-07-13,319.0,21.2,16.011944444444445
2021-07-14,322.0,17.7,15.979444444444445
2021-07-15,309.0,18.4,15.945833333333333
2021-07-16,319.0,20.4,15.910833333333333
2021-07-17,222.0,20.0,15.875
2021-07-18,241.0,20.5,15.837777777777777
2021-07-19,310.0,18.1,15.799722222222222
2021-07-20,279.0,15.3,15.760555555555555
2021-07-21,274.0,16.8,15.720555555555556
2021-07-22,260.0,18.3,15.679444444444444
2021-07-23,337.0,20.4,15.6375
2021-07-24,300.0,21.3,15.594722222222222
2021-07-25,227.0,22.2,15.551111111111112
2021-07-26,321.0,21.8,15.506666666666666
2021-07-27,277.0,21.6,15.46111111111111
2021-07-28,317.0,19.9,15.415
2021-07-29,298.0,20.3,15.368055555555555
2021-07-30,335.0,20.7,15.320555555555556
2021-07-31,258.0,21.2,15.272222222222222
2021-08-01,244.0,14.8,15.223055555555556
2021-08-02,308.0,15.9,15.173333333333334
2021-08-03,311.0,16.8,15.123055555555556
2021-08-04,298.0,16.8,15.072222222222223
2021-08-05,337.0,15.8,15.020555555555555
2021-08-06,298.0,16.1,14.96861111111111
2021-08-07,280.0,18.5,14.915833333333333
2021-08-08,254.0,17.2,14.862777777777778
2021-08-09,301.0,17.5,14.809166666666666
2021-08-10,305.0,19.5,14.755
2021-08-11,319.0,19.3,14.700555555555555
2021-08-12,331.0,18.9,14.645555555555555
2021-08-13,361.0,22.5,14.590277777777779
2021-08-14,281.0,23.1,14.534444444444444
2021-08-15,226.0,23.3,14.478333333333333
2021-08-16,288.0,21.3,14.421666666666667
2021-08-17,286.0,14.1,14.365
2021-08-18,284.0,15.2,14.307777777777778
2021-08-19,254.0,17.3,14.250277777777777
2021-08-20,293.0,17.7,14.1925
2021-08-21,263.0,18.3,14.134444444444444
2021-08-22,215.0,17.8,14.07611111111111
2021-08-23,302.0,15.4,14.017777777777777
2021-08-24,283.0,14.0,13.95888888888889
2021-08-25,338.0,14.6,13.9
2021-08-26,327.0,14.4,13.840555555555556
2021-08-27,344.0,12.9,13.78111111111111
2021-08-28,251.0,12.8,13.721666666666666
2021-08-29,167.0,13.5,13.661666666666667
2021-08-30,314.0,13.5,13.601666666666667
2021-08-31,286.0,13.8,13.54138888888889
2021-09-01,373.0,14.7,13.481111111111112
2021-09-02,345.0,15.8,13.420555555555556
2021-09-03,349.0,16.6,13.36
2021-09-04,265.0,17.1,13.299166666666666
2021-09-05,245.0,15.3,13.238333333333333
2021-09-06,372.0,17.0,13.177222222222222
2021-09-07,283.0,17.1,13.116111111111111
2021-09-08,357.0,16.8,13.055
2021-09-09,347.0,17.8,12.993611111111111
2021-09-10,346.0,18.7,12.932222222222222
2021-09-11,283.0,17.6,12.870833333333334
2021-09-12,221.0,18.5,12.809166666666666
2021-09-13,359.0,17.1,12.7475
2021-09-14,314.0,17.3,12.685833333333333
2021-09-15,339.0,18.4,12.624166666666667
2021-09-16,348.0,17.7,12.5625
2021-09-17,329.0,13.4,12.500555555555556
2021-09-18,250.0,13.3,12.438611111111111
2021-09-19,195.0,11.0,12.376944444444444
2021-09-20,264.0,10.6,12.315
2021-09-21,303.0,10.8,12.253055555555555
2021-09-22,317.0,11.9,12.19111111111111
2021-09-23,319.0,14.7,12.129166666666666
2021-09-24,316.0,15.3,12.067222222222222
2021-09-25,271.0,16.6,12.005
2021-09-26,261.0,16.2,11.943055555555556
2021-09-27,331.0,16.8,11.88111111111111
2021-09-28,190.0,15.6,11.819166666666666
2021-09-29,328.0,14.2,11.757222222222222
2021-09-30,294.0,10.7,11.695277777777777
2021-10-01,371.0,10.9,11.633333333333333
2021-10-02,275.0,13.2,11.571388888888889
2021-10-03,242.0,12.4,11.509722222222223
2021-10-04,305.0,12.8,11.447777777777778
2021-10-05,338.0,14.1,11.386111111111111
2021-10-06,344.0,12.2,11.324444444444444
2021-10-07,326.0,11.0,11.262777777777778
2021-10-08,376.0,11.4,11.20111111111111
2021-10-09,277.0,6.5,11.139722222222222
2021-10-10,200.0,5.2,11.078333333333333
2021-10-11,332.0,6.9,11.016944444444444
2021-10-12,305.0,8.0,10.955833333333333
2021-10-13,323.0,5.2,10.894722222222223
2021-10-14,329.0,6.9,10.83388888888889
2021-10-15,376.0,10.4,10.773055555555555
2021-10-16,253.0,6.9,10.7125
2021-10-17,236.0,5.6,10.652222222222223
2021-10-18,361.0,9.4,10.591944444444444
2021-10-19,325.0,10.8,10.531944444444445
2021-10-20,365.0,16.1,10.471944444444444
2021-10-21,416.0,13.0,10.412222222222223
2021-10-22,377.0,7.8,10.352777777777778
2021-10-23,238.0,6.3,10.293611111111112
2021-10-24,199.0,4.3,10.234722222222222
2021-10-25,397.0,4.1,10.175833333333333
2021-10-26,352.0,6.6,10.1175
2021-10-27,360.0,8.2,10.059166666666666
2021-10-28,227.0,4.9,10.001388888888888
2021-10-29,365.0,3.4,9.943888888888889
2021-10-30,259.0,4.7,9.886666666666667
2021-10-31,244.0,7.3,9.83
2021-11-01,350.0,6.3,9.77361111111111
2021-11-02,307.0,7.3,9.7175
2021-11-03,339.0,6.1,9.661944444444444
2021-11-04,359.0,7.2,9.606944444444444
2021-11-05,349.0,6.1,9.552222222222222
2021-11-06,241.0,5.5,9.498055555555556
2021-11-07,191.0,4.2,9.444444444444445
2021-11-08,307.0,5.9,9.391388888888889
2021-11-09,279.0,5.3,9.338888888888889
2021-11-10,326.0,2.5,9.286944444444444
2021-11-11,305.0,2.5,9.235555555555555
2021-11-12,323.0,3.3,9.185
2021-11-13,224.0,3.5,9.135277777777778
2021-11-14,205.0,4.7,9.085833333333333
2021-11-15,307.0,3.8,9.0375
2021-11-16,295.0,4.1,8.99
2021-11-17,199.0,4.3,8.943055555555556
2021-11-18,289.0,5.7,8.897222222222222
2021-11-19,328.0,7.2,8.851944444444445
2021-11-20,227.0,7.8,8.807777777777778
2021-11-21,181.0,3.7,8.764444444444445
2021-11-22,339.0,3.8,8.722222222222221
2021-11-23,293.0,1.6,8.680833333333334
2021-11-24,287.0,3.4,8.640555555555556
2021-11-25,294.0,1.4,8.60138888888889
2021-11-26,407.0,0.6,8.563333333333333
2021-11-27,215.0,0.7,8.526388888888889
2021-11-28,251.0,-0.4,8.490555555555556
2021-11-29,342.0,-0.7,8.456111111111111
2021-11-30,356.0,1.0,8.422777777777778
2021-12-01,318.0,5.2,8.390555555555556
2021-12-02,303.0,3.2,8.36
2021-12-03,342.0,-1.3,8.330555555555556
2021-12-04,330.0,-0.6,8.3025
2021-12-05,212.0,1.6,8.275833333333333
2021-12-06,298.0,-0.3,8.250555555555556
2021-12-07,277.0,-0.2,8.226666666666667
2021-12-08,314.0,-1.9,8.204444444444444
2021-12-09,466.0,-0.8,8.18361111111111
2021-12-10,379.0,-0.9,8.164444444444445
2021-12-11,215.0,-0.8,8.146944444444445
2021-12-12,214.0,-0.3,8.130833333333333
2021-12-13,310.0,3.7,8.116388888888888
2021-12-14,292.0,5.0,8.103333333333333
2021-12-15,331.0,5.1,8.092222222222222
2021-12-16,299.0,5.7,8.082777777777778
2021-12-17,365.0,2.9,8.074722222222222
2021-12-18,261.0,2.5,8.06861111111111
2021-12-19,162.0,3.9,8.063888888888888
2021-12-20,329.0,0.7,8.061111111111112
2021-12-21,299.0,-1.6,8.06
2021-12-22,347.0,-2.8,8.060277777777777
2021-12-23,302.0,-3.1,8.0625
2021-12-24,188.0,5.3,8.06638888888889
2021-12-25,191.0,-2.2,8.071944444444444
2021-12-26,187.0,-8.4,8.079444444444444
2021-12-27,214.0,-2.4,8.088333333333333
2021-12-28,199.0,-0.4,8.098888888888888
2021-12-29,181.0,3.6,8.11111111111111
2021-12-30,198.0,9.1,8.125
2021-12-31,141.0,11.2,8.140277777777778
2022-01-01,543.0,9.7,8.1575
2022-01-02,123.0,6.7,8.176111111111112
2022-01-03,234.0,7.8,8.196388888888889
2022-01-04,246.0,7.7,8.218333333333334
2022-01-05,219.0,2.8,8.241388888888888
2022-01-06,267.0,-0.3,8.266388888888889
2022-01-07,237.0,-1.8,8.2925
2022-01-08,187.0,-0.1,8.320277777777777
2022-01-09,208.0,0.0,8.349166666666667
2022-01-10,274.0,1.5,8.379722222222222
2022-01-11,261.0,-2.2,8.411388888888888
2022-01-12,247.0,-2.2,8.444444444444445
2022-01-13,296.0,0.1,8.47888888888889
2022-01-14,362.0,2.1,8.514444444444445
2022-01-15,226.0,1.5,8.551388888888889
2022-01-16,198.0,-1.3,8.589166666666667
2022-01-17,296.0,2.2,8.628333333333334
2022-01-18,275.0,0.2,8.668611111111112
2022-01-19,260.0,0.8,8.71
2022-01-20,336.0,0.5,8.752222222222223
2022-01-21,323.0,-2.8,8.795555555555556
2022-01-22,207.0,1.2,8.84
2022-01-23,179.0,2.2,8.885277777777778
2022-01-24,232.0,2.5,8.93138888888889
2022-01-25,222.0,1.8,8.978333333333333
2022-01-26,218.0,0.5,9.026388888888889
2022-01-27,242.0,0.4,9.075
2022-01-28,261.0,2.4,9.124444444444444
2022-01-29,213.0,2.8,9.174722222222222
2022-01-30,156.0,4.0,9.225833333333334
2022-01-31,238.0,1.4,9.2775
2022-02-01,286.0,0.6,9.329722222222221
2022-02-02,247.0,3.1,9.382777777777777
2022-02-03,251.0,2.9,9.436388888888889
2022-02-04,255.0,4.9,9.490555555555556
2022-02-05,166.0,2.6,9.545
2022-02-06,113.0,4.1,9.600277777777778
2022-02-07,284.0,2.6,9.65611111111111
2022-02-08,209.0,3.8,9.712222222222222
2022-02-09,233.0,6.2,9.768888888888888
2022-02-10,257.0,6.7,9.825833333333334
2022-02-11,285.0,3.8,9.883333333333333
2022-02-12,207.0,0.7,9.94111111111111
2022-02-13,171.0,1.8,9.999444444444444
2022-02-14,274.0,2.3,10.058055555555555
2022-02-15,277.0,3.9,10.116944444444444
2022-02-16,262.0,5.8,10.176111111111112
2022-02-17,344.0,7.7,10.235555555555555
2022-02-18,310.0,6.1,10.295277777777779
2022-02-19,194.0,5.3,10.355277777777777
2022-02-20,154.0,5.6,10.415555555555555
2022-02-21,253.0,6.1,10.476111111111111
2022-02-22,220.0,4.2,10.536944444444444
2022-02-23,274.0,5.6,10.597777777777777
2022-02-24,263.0,4.8,10.659166666666666
2022-02-25,261.0,3.1,10.720277777777778
2022-02-26,167.0,2.2,10.781944444444445
2022-02-27,143.0,1.3,10.84361111111111
2022-02-28,247.0,-1.5,10.905277777777778
2022-03-01,290.0,-1.1,10.9675
2022-03-02,260.0,-0.4,11.029444444444444
2022-03-03,247.0,-0.3,11.091666666666667
2022-03-04,384.0,-1.5,11.153888888888888
2022-03-05,183.0,-0.2,11.216388888888888
2022-03-06,121.0,-1.9,11.278888888888888
2022-03-07,214.0,-0.6,11.341388888888888
2022-03-08,226.0,1.4,11.404166666666667
2022-03-09,253.0,2.8,11.466944444444444
2022-03-10,294.0,1.8,11.529722222222222
2022-03-11,243.0,-0.4,11.5925
2022-03-12,191.0,0.9,11.655277777777778
2022-03-13,176.0,2.7,11.718055555555555
2022-03-14,245.0,4.1,11.78111111111111
2022-03-15,215.0,5.4,11.84388888888889
2022-03-16,253.0,6.9,11.906944444444445
2022-03-17,214.0,6.6,11.969722222222222
2022-03-18,273.0,6.4,12.032777777777778
2022-03-19,203.0,4.0,12.095833333333333
2022-03-20,184.0,4.3,12.158611111111112
2022-03-21,294.0,4.5,12.221666666666666
2022-03-22,317.0,7.6,12.284444444444444
2022-03-23,307.0,9.1,12.3475
2022-03-24,300.0,10.0,12.410277777777777
2022-03-25,305.0,8.1,12.473055555555556
2022-03-26,236.0,10.1,12.535833333333333
2022-03-27,192.0,10.6,12.598611111111111
2022-03-28,322.0,10.9,12.661388888888888
2022-03-29,269.0,9.3,12.724166666666667
2022-03-30,290.0,5.7,12.786666666666667
2022-03-31,249.0,3.1,12.849166666666667
2022-04-01,278.0,0.7,12.911666666666667
2022-04-02,189.0,0.8,12.974166666666667
2022-04-03,143.0,-0.3,13.036388888888888
2022-04-04,273.0,2.3,13.098611111111111
2022-04-05,270.0,5.4,13.160555555555556
2022-04-06,278.0,10.3,13.222777777777777
2022-04-07,272.0,11.0,13.284444444444444
2022-04-08,329.0,6.2,13.346111111111112
2022-04-09,230.0,3.4,13.407777777777778
2022-04-10,209.0,2.8,13.469166666666666
2022-04-11,329.0,5.2,13.530277777777778
2022-04-12,332.0,8.4,13.591388888888888
2022-04-13,331.0,11.8,13.6525
2022-04-14,362.0,13.0,13.713055555555556
2022-04-15,204.0,10.0,13.77361111111111
2022-04-16,199.0,5.6,13.83388888888889
2022-04-17,194.0,6.3,13.893888888888888
2022-04-18,183.0,8.0,13.953888888888889
2022-04-19,289.0,6.0,14.01361111111111
2022-04-20,287.0,3.9,14.072777777777778
2022-04-21,262.0,6.9,14.131944444444445
2022-04-22,299.0,7.8,14.190833333333334
2022-04-23,248.0,9.9,14.249444444444444
2022-04-24,216.0,8.0,14.3075
2022-04-25,315.0,7.7,14.365555555555556
2022-04-26,280.0,8.6,14.423055555555555
2022-04-27,296.0,10.3,14.480277777777777
2022-04-28,303.0,11.4,14.537222222222223
2022-04-29,332.0,11.2,14.59361111111111
2022-04-30,255.0,11.3,14.649722222222222
2022-05-01,232.0,12.2,14.705277777777777
2022-05-02,308.0,13.2,14.760277777777778
2022-05-03,302.0,14.3,14.815
2022-05-04,318.0,14.1,14.869166666666667
2022-05-05,308.0,13.4,14.922777777777778
2022-05-06,330.0,13.2,14.976111111111111
2022-05-07,276.0,14.1,15.028611111111111
2022-05-08,238.0,13.8,15.080555555555556
2022-05-09,348.0,15.4,15.131944444444445
2022-05-10,353.0,16.4,15.1825
2022-05-11,345.0,20.1,15.232777777777779
2022-05-12,337.0,19.5,15.281944444444445
2022-05-13,351.0,16.7,15.330833333333333
2022-05-14,278.0,14.9,15.37861111111111
2022-05-15,260.0,15.7,15.425833333333333
2022-05-16,371.0,17.3,15.472222222222221
2022-05-17,304.0,16.1,15.517777777777777
2022-05-18,350.0,16.7,15.5625
2022-05-19,315.0,18.1,15.606388888888889
2022-05-20,349.0,21.2,15.649166666666666
2022-05-21,263.0,16.6,15.69138888888889
2022-05-22,247.0,14.9,15.732222222222223
2022-05-23,303.0,16.1,15.7725
2022-05-24,294.0,16.7,15.811388888888889
2022-05-25,340.0,14.3,15.849444444444444
2022-05-26,307.0,15.0,15.886388888888888
2022-05-27,297.0,13.4,15.922222222222222
2022-05-28,219.0,10.9,15.956944444444444
2022-05-29,213.0,9.2,15.990555555555556
2022-05-30,306.0,10.8,16.023055555555555
2022-05-31,297.0,13.5,16.054166666666667
2022-06-01,312.0,15.9,16.08388888888889
2022-06-02,322.0,15.4,16.1125
2022-06-03,334.0,18.1,16.14
2022-06-04,275.0,18.8,16.16583333333333
2022-06-05,233.0,19.7,16.190555555555555
2022-06-06,333.0,19.4,16.21361111111111
2022-06-07,312.0,16.3,16.235555555555557
2022-06-08,299.0,18.2,16.25611111111111
2022-06-09,311.0,16.1,16.275
2022-06-10,324.0,18.0,16.2925
2022-06-11,233.0,19.1,16.308611111111112
2022-06-12,225.0,21.1,16.323055555555555
2022-06-13,341.0,16.3,16.336111111111112
2022-06-14,303.0,14.8,16.3475
2022-06-15,338.0,18.7,16.3575
2022-06-16,305.0,19.3,16.36611111111111
2022-06-17,344.0,18.5,16.373055555555556
2022-06-18,237.0,23.2,16.378333333333334
2022-06-19,252.0,26.9,16.38222222222222
2022-06-20,305.0,19.5,16.384444444444444
2022-06-21,314.0,15.1,16.385
2022-06-22,314.0,19.4,16.384166666666665
2022-06-23,332.0,22.5,16.381666666666668
2022-06-24,348.0,19.6,16.3775
2022-06-25,234.0,18.6,16.371944444444445
2022-06-26,228.0,22.0,16.365
2022-06-27,329.0,24.6,16.35611111111111
2022-06-28,284.0,20.0,16.345833333333335
2022-06-29,324.0,18.9,16.33416666666667
2022-06-30,317.0,21.5,16.320833333333333
2022-07-01,329.0,19.1,16.30611111111111
2022-07-02,215.0,17.1,16.29
2022-07-03,186.0,20.7,16.272222222222222
2022-07-04,288.0,20.8,16.253055555555555
2022-07-05,164.0,20.3,16.2325
2022-07-06,177.0,18.0,16.210555555555555
2022-07-07,252.0,14.4,16.18722222222222
2022-07-08,242.0,15.2,16.1625
2022-07-09,212.0,15.4,16.136388888888888
2022-07-10,183.0,14.1,16.108888888888888
2022-07-11,260.0,15.8,16.080277777777777
2022-07-12,285.0,16.8,16.050555555555555
2022-07-13,267.0,21.2,16.019444444444446
2022-07-14,302.0,21.5,15.987222222222222
2022-07-15,332.0,15.8,15.953888888888889
2022-07-16,238.0,16.8,15.919166666666667
2022-07-17,214.0,17.0,15.883611111111112
2022-07-18,322.0,19.3,15.846666666666666
2022-07-19,282.0,23.6,15.80888888888889
2022-07-20,286.0,25.7,15.770277777777778
2022-07-21,298.0,23.2,15.730277777777777
2022-07-22,313.0,24.0,15.689444444444444
2022-07-23,257.0,20.8,15.647777777777778
2022-07-24,233.0,20.4,15.605
2022-07-25,307.0,24.9,15.561666666666667
2022-07-26,259.0,22.9,15.517222222222221
2022-07-27,297.0,17.2,15.471944444444444
2022-07-28,303.0,17.8,15.426111111111112
2022-07-29,318.0,19.9,15.379166666666666
2022-07-30,281.0,17.4,15.331666666666667
2022-07-31,199.0,19.9,15.283611111111112
2022-08-01,307.0,21.2,15.234722222222222
2022-08-02,274.0,21.4,15.185
2022-08-03,289.0,24.1,15.135
2022-08-04,316.0,25.7,15.084166666666667
2022-08-05,357.0,26.4,15.032777777777778
2022-08-06,255.0,17.2,14.980833333333333
2022-08-07,227.0,17.2,14.928333333333333
2022-08-08,325.0,18.0,14.875277777777777
2022-08-09,290.0,19.4,14.821666666666667
2022-08-10,305.0,19.9,14.767777777777777
2022-08-11,311.0,19.3,14.713333333333333
2022-08-12,316.0,19.0,14.658611111111112
2022-08-13,220.0,19.4,14.603333333333333
2022-08-14,224.0,21.4,14.547777777777778
2022-08-15,319.0,21.3,14.491666666666667
2022-08-16,292.0,22.8,14.435277777777777
2022-08-17,275.0,24.4,14.37861111111111
2022-08-18,261.0,24.9,14.321666666666667
2022-08-19,277.0,21.9,14.264166666666666
2022-08-20,326.0,17.1,14.206388888888888
2022-08-21,209.0,18.2,14.148333333333333
2022-08-22,319.0,15.3,14.090277777777779
2022-08-23,285.0,16.0,14.031666666666666
2022-08-24,254.0,19.6,13.972777777777777
2022-08-25,294.0,20.8,13.91388888888889
2022-08-26,333.0,21.0,13.854722222222222
2022-08-27,233.0,19.3,13.795277777777779
2022-08-28,199.0,18.0,13.735555555555555
2022-08-29,255.0,17.1,13.675833333333333
2022-08-30,247.0,17.0,13.615833333333333
2022-08-31,242.0,16.4,13.555555555555555
2022-09-01,275.0,15.6,13.495277777777778
2022-09-02,297.0,15.0,13.434722222222222
2022-09-03,228.0,14.7,13.374166666666667
2022-09-04,241.0,18.4,13.313333333333333
2022-09-05,313.0,17.7,13.2525
2022-09-06,304.0,18.1,13.191666666666666
2022-09-07,305.0,18.6,13.130555555555556
2022-09-08,302.0,16.6,13.069444444444445
2022-09-09,327.0,16.3,13.008055555555556
2022-09-10,236.0,14.6,12.946944444444444
2022-09-11,200.0,14.9,12.885277777777778
2022-09-12,302.0,14.8,12.823888888888888
2022-09-13,275.0,15.4,12.762222222222222
2022-09-14,339.0,16.6,12.700833333333334
2022-09-15,320.0,14.6,12.639166666666666
2022-09-16,323.0,12.2,12.577222222222222
2022-09-17,259.0,9.4,12.515555555555556
2022-09-18,231.0,9.3,12.453611111111112
2022-09-19,288.0,8.8,12.391666666666667
2022-09-20,316.0,9.2,12.329722222222221
2022-09-21,291.0,9.4,12.267777777777777
2022-09-22,315.0,10.1,12.205833333333333
2022-09-23,313.0,9.1,12.143888888888888
2022-09-24,233.0,11.1,12.081944444444444
